student_id,school_id,school_belonging,peer_inclusivity,teacher_support,community_activities,small_school,school_context
2932,57,1,1,0,0,0,Rural
2933,83,0,0,1,1,0,Suburban
2934,74,0,0,1,0,1,Urban
2935,51,1,0,1,1,1,Suburban
2936,5,1,0,1,1,0,Rural
2937,86,1,1,1,0,0,Suburban
2938,73,1,1,1,1,0,Urban
2939,97,1,1,1,0,1,Suburban
2940,15,1,1,0,1,0,Suburban
2941,88,1,1,1,1,1,Urban
2942,94,1,1,1,1,1,Urban
2943,100,1,1,1,0,0,Suburban
2944,122,1,1,1,0,1,Urban
2945,39,1,0,1,1,1,Urban
2946,70,1,0,1,0,1,Rural
2947,79,1,1,1,0,0,Suburban
2948,38,1,0,0,1,0,Suburban
2949,39,1,0,0,1,1,Urban
2950,52,1,1,1,0,1,Urban
2951,86,0,1,0,0,0,Suburban
2952,3,1,1,0,0,1,Urban
2953,117,0,0,1,0,1,Suburban
2954,29,0,0,0,0,1,Rural
2955,93,1,1,0,0,1,Suburban
2956,31,1,1,1,1,1,Urban
2957,109,1,1,1,1,0,Suburban
2958,66,1,1,1,0,1,Suburban
2959,99,1,1,1,0,0,Suburban
2960,45,0,0,0,1,0,Urban
2961,73,1,0,1,0,0,Urban
2962,22,1,0,0,1,0,Urban
2963,83,1,0,0,1,0,Suburban
2964,114,1,0,1,1,1,Suburban
2965,101,1,1,1,0,0,Urban
2966,10,0,0,1,1,1,Urban
2967,110,1,1,1,1,0,Suburban
2968,21,1,0,1,1,1,Suburban
2969,17,1,1,1,1,0,Urban
2970,67,1,0,1,0,0,Suburban
2971,7,1,1,0,0,0,Urban
2972,105,1,1,1,1,1,Rural
2973,101,0,1,1,1,0,Urban
2974,36,1,1,1,1,1,Suburban
2975,67,0,0,0,1,0,Suburban
2976,122,1,0,1,0,1,Urban
2977,77,0,1,1,0,1,Rural
2978,105,1,1,0,1,1,Rural
2979,30,1,1,1,0,0,Urban
2980,87,1,1,1,1,1,Urban
2981,71,1,1,1,0,1,Rural
2982,94,1,0,0,1,1,Urban
2983,29,1,1,1,1,1,Rural
2984,72,1,1,1,0,0,Suburban
2985,74,1,1,1,0,1,Urban
2986,33,0,1,0,1,0,Rural
2987,59,0,1,1,1,0,Urban
2988,20,1,0,1,1,0,Urban
2989,93,1,1,0,0,1,Suburban
2990,29,1,1,1,0,1,Rural
2991,53,1,1,0,0,1,Suburban
2992,85,1,1,0,0,0,Urban
2993,1,1,1,0,1,0,Urban
2994,115,1,0,1,1,1,Urban
2995,34,1,0,1,0,1,Urban
2996,44,1,1,0,0,1,Rural
2997,119,1,1,0,0,1,Rural
2998,96,1,1,1,1,0,Suburban
2999,109,1,1,0,1,0,Suburban
3000,14,0,0,1,1,0,Urban
3001,37,0,0,1,0,0,Urban
3002,35,1,1,1,1,1,Suburban
3003,59,0,1,0,0,0,Urban
3004,24,1,1,1,0,0,Urban
3005,113,1,0,1,1,1,Urban
3006,65,0,0,0,1,0,Rural
3007,110,1,1,1,0,0,Suburban
3008,6,0,1,1,0,0,Rural
3009,113,0,0,1,0,1,Urban
3010,68,1,1,1,0,1,Urban
3011,38,1,1,1,1,0,Suburban
3012,1,0,1,0,1,0,Urban
3013,41,1,0,1,0,0,Suburban
3014,31,1,1,0,0,1,Urban
3015,36,1,1,1,0,1,Suburban
3016,73,1,0,1,1,0,Urban
3017,105,1,1,1,0,1,Rural
3018,54,1,1,1,1,1,Urban
3019,109,1,1,1,0,0,Suburban
3020,87,1,1,1,1,1,Urban
3021,31,1,0,1,1,1,Urban
3022,29,1,1,1,1,1,Rural
3023,113,1,1,1,1,1,Urban
3024,85,1,1,1,1,0,Urban
3025,3,1,0,0,1,1,Urban
3026,58,1,0,1,0,0,Urban
3027,90,1,1,1,0,0,Suburban
3028,61,1,1,0,0,0,Rural
3029,6,0,0,0,1,0,Rural
3030,20,1,1,1,1,0,Urban
3031,111,0,0,1,0,0,Suburban
3032,61,1,0,1,1,0,Rural
3033,46,1,0,1,1,1,Urban
3034,13,1,1,0,1,1,Rural
3035,105,1,1,0,1,1,Rural
3036,23,1,0,1,1,0,Urban
3037,79,0,1,0,0,0,Suburban
3038,110,1,1,1,0,0,Suburban
3039,31,1,0,1,1,1,Urban
3040,4,0,0,0,0,1,Suburban
3041,75,1,1,1,0,1,Suburban
3042,118,1,1,0,1,0,Urban
3043,66,1,1,0,1,1,Suburban
3044,16,1,0,1,1,0,Suburban
3045,115,0,0,1,0,1,Urban
3046,31,1,1,1,1,1,Urban
3047,48,1,1,1,0,1,Suburban
3048,103,1,0,1,0,0,Urban
3049,43,1,1,1,1,0,Urban
3050,108,0,1,0,0,1,Suburban
3051,4,1,0,1,0,1,Suburban
3052,62,1,1,1,1,0,Rural
3053,48,1,0,1,0,1,Suburban
3054,28,1,1,0,1,1,Urban
3055,122,1,1,1,1,1,Urban
3056,16,1,0,1,1,0,Suburban
3057,103,0,1,0,0,0,Urban
3058,89,1,0,1,1,1,Suburban
3059,77,1,1,1,0,1,Rural
3060,69,1,1,0,1,0,Urban
3061,30,1,1,1,0,0,Urban
3062,65,0,1,0,0,0,Rural
3063,69,1,1,1,1,0,Urban
3064,118,1,1,1,0,0,Urban
3065,14,1,1,0,0,0,Urban
3066,75,1,1,1,0,1,Suburban
3067,34,1,0,0,1,1,Urban
3068,56,0,0,0,0,1,Urban
3069,29,0,0,0,0,1,Rural
3070,82,1,1,0,0,1,Rural
3071,79,1,1,1,1,0,Suburban
3072,110,1,0,0,1,0,Suburban
3073,25,1,1,1,0,0,Suburban
3074,94,1,1,1,0,1,Urban
3075,109,0,0,0,0,0,Suburban
3076,66,0,0,1,0,1,Suburban
3077,115,1,1,1,0,1,Urban
3078,40,1,1,1,0,0,Suburban
3079,91,1,0,1,1,0,Suburban
3080,118,1,1,0,1,0,Urban
3081,113,1,0,1,0,1,Urban
3082,15,0,0,1,1,0,Suburban
3083,32,1,0,0,1,0,Suburban
3084,20,1,1,1,1,0,Urban
3085,53,1,1,1,1,1,Suburban
3086,78,0,0,1,0,0,Suburban
3087,91,1,0,1,0,0,Suburban
3088,67,1,0,1,1,0,Suburban
3089,49,0,1,0,0,1,Suburban
3090,67,1,1,1,0,0,Suburban
3091,77,1,0,0,0,1,Rural
3092,89,0,0,0,0,1,Suburban
3093,82,1,0,1,1,1,Rural
3094,1,0,0,1,0,0,Urban
3095,39,1,1,1,0,1,Urban
3096,61,1,0,1,0,0,Rural
3097,55,0,0,0,0,1,Suburban
3098,69,1,1,1,1,0,Urban
3099,2,1,0,1,0,1,Urban
3100,94,1,1,1,1,1,Urban
3101,17,1,1,1,1,0,Urban
3102,29,1,0,1,1,1,Rural
3103,117,1,1,1,0,1,Suburban
3104,106,1,1,1,0,0,Urban
3105,4,1,1,1,1,1,Suburban
3106,73,1,1,1,1,0,Urban
3107,64,0,1,0,0,0,Suburban
3108,85,1,1,1,0,0,Urban
3109,43,1,0,1,0,0,Urban
3110,122,1,1,1,1,1,Urban
3111,76,1,1,1,0,1,Rural
3112,12,1,1,0,1,1,Urban
3113,50,1,0,1,1,0,Urban
3114,68,1,1,1,1,1,Urban
3115,61,0,0,0,1,0,Rural
3116,92,1,0,0,0,1,Urban
3117,73,1,0,1,1,0,Urban
3118,104,1,1,1,1,1,Urban
3119,51,1,0,0,1,1,Suburban
3120,120,1,1,1,0,1,Rural
3121,96,0,0,0,1,0,Suburban
3122,77,0,0,0,0,1,Rural
3123,98,1,1,0,0,0,Rural
3124,83,1,1,1,1,0,Suburban
3125,78,1,1,0,1,0,Suburban
3126,5,1,0,1,1,0,Rural
3127,91,1,1,0,0,0,Suburban
3128,28,1,1,1,1,1,Urban
3129,90,1,1,1,0,0,Suburban
3130,10,1,0,1,1,1,Urban
3131,88,1,0,1,0,1,Urban
3132,81,0,0,1,1,1,Urban
3133,52,1,0,0,1,1,Urban
3134,80,1,1,1,0,0,Urban
3135,17,1,1,0,0,0,Urban
3136,65,1,0,1,1,0,Rural
3137,21,1,1,1,1,1,Suburban
3138,54,1,1,1,1,1,Urban
3139,111,1,1,1,1,0,Suburban
3140,49,1,1,0,0,1,Suburban
3141,107,1,1,1,0,0,Rural
3142,22,1,0,1,0,0,Urban
3143,69,0,1,1,0,0,Urban
3144,64,1,1,0,1,0,Suburban
3145,36,1,1,1,0,1,Suburban
3146,122,0,0,1,1,1,Urban
3147,21,1,1,1,1,1,Suburban
3148,56,1,0,1,1,1,Urban
3149,73,1,0,1,1,0,Urban
3150,91,0,1,0,0,0,Suburban
3151,48,1,0,1,1,1,Suburban
3152,76,1,0,1,0,1,Rural
3153,18,1,0,1,0,1,Rural
3154,118,1,0,1,1,0,Urban
3155,99,1,1,1,0,0,Suburban
3156,15,1,1,0,1,0,Suburban
3157,114,1,1,0,1,1,Suburban
3158,44,1,1,0,1,1,Rural
3159,94,0,0,0,0,1,Urban
3160,45,1,1,1,1,0,Urban
3161,97,1,0,1,0,1,Suburban
3162,36,0,0,1,1,1,Suburban
3163,40,1,0,1,0,0,Suburban
3164,51,1,0,1,1,1,Suburban
3165,117,1,1,1,0,1,Suburban
3166,30,0,1,1,0,0,Urban
3167,26,1,1,0,0,1,Suburban
3168,85,0,1,0,0,0,Urban
3169,101,1,1,0,1,0,Urban
3170,107,1,1,1,0,0,Rural
3171,121,1,0,1,0,1,Rural
3172,31,1,1,1,1,1,Urban
3173,120,1,1,1,0,1,Rural
3174,56,0,0,1,0,1,Urban
3175,61,1,1,1,1,0,Rural
3176,17,1,1,1,0,0,Urban
3177,81,1,0,1,0,1,Urban
3178,98,0,0,1,0,0,Rural
3179,24,1,0,1,0,0,Urban
3180,122,1,1,1,1,1,Urban
3181,97,1,0,1,0,1,Suburban
3182,4,1,0,1,1,1,Suburban
3183,9,1,1,1,0,1,Suburban
3184,2,1,0,1,0,1,Urban
3185,35,1,0,0,0,1,Suburban
3186,38,1,1,0,1,0,Suburban
3187,45,1,1,1,1,0,Urban
3188,15,0,0,1,1,0,Suburban
3189,107,1,0,1,1,0,Rural
3190,42,1,1,1,0,0,Suburban
3191,3,1,0,1,0,1,Urban
3192,31,1,1,1,0,1,Urban
3193,52,1,1,1,0,1,Urban
3194,41,1,1,1,0,0,Suburban
3195,57,0,0,0,0,0,Rural
3196,42,1,0,1,0,0,Suburban
3197,53,0,1,0,0,1,Suburban
3198,119,1,1,1,0,1,Rural
3199,121,1,1,1,0,1,Rural
3200,56,1,0,0,1,1,Urban
3201,87,0,0,0,0,1,Urban
3202,76,1,0,1,1,1,Rural
3203,72,1,0,1,1,0,Suburban
3204,53,1,0,1,0,1,Suburban
3205,85,1,1,1,0,0,Urban
3206,85,0,1,0,0,0,Urban
3207,32,1,1,0,1,0,Suburban
3208,81,1,0,1,0,1,Urban
3209,54,1,0,1,0,1,Urban
3210,37,1,1,1,0,0,Urban
3211,88,1,0,1,1,1,Urban
3212,8,0,1,0,0,1,Suburban
3213,82,1,1,0,1,1,Rural
3214,11,1,0,1,0,0,Urban
3215,54,1,0,1,1,1,Urban
3216,60,1,0,1,1,0,Urban
3217,10,1,1,1,0,1,Urban
3218,90,1,1,0,1,0,Suburban
3219,111,1,0,1,1,0,Suburban
3220,70,1,1,1,0,1,Rural
3221,115,1,1,1,0,1,Urban
3222,81,0,0,0,1,1,Urban
3223,87,1,1,1,1,1,Urban
3224,42,0,0,0,1,0,Suburban
3225,37,0,0,0,1,0,Urban
3226,92,0,1,0,1,1,Urban
3227,80,1,1,1,0,0,Urban
3228,76,0,0,1,1,1,Rural
3229,58,1,0,1,0,0,Urban
3230,85,1,0,1,1,0,Urban
3231,59,1,0,1,1,0,Urban
3232,24,1,0,1,1,0,Urban
3233,28,1,0,1,0,1,Urban
3234,37,1,1,0,0,0,Urban
3235,21,1,1,1,0,1,Suburban
3236,33,1,1,1,1,0,Rural
3237,2,1,1,0,1,1,Urban
3238,101,0,1,0,0,0,Urban
3239,119,1,1,0,1,1,Rural
3240,83,1,0,0,1,0,Suburban
3241,28,0,1,0,0,1,Urban
3242,15,1,1,1,0,0,Suburban
3243,1,1,1,1,1,0,Urban
3244,107,1,1,1,1,0,Rural
3245,28,1,1,1,1,1,Urban
3246,50,1,1,1,1,0,Urban
3247,35,1,1,1,1,1,Suburban
3248,96,0,0,1,0,0,Suburban
3249,28,1,0,1,0,1,Urban
3250,9,1,0,1,0,1,Suburban
3251,24,0,0,0,0,0,Urban
3252,63,1,1,1,0,1,Urban
3253,4,0,0,0,0,1,Suburban
3254,56,1,0,1,1,1,Urban
3255,109,1,1,0,1,0,Suburban
3256,41,0,0,0,0,0,Suburban
3257,67,1,1,1,1,0,Suburban
3258,48,1,0,1,1,1,Suburban
3259,86,1,0,1,1,0,Suburban
3260,104,1,1,0,1,1,Urban
3261,58,1,0,0,0,0,Urban
3262,39,1,0,0,1,1,Urban
3263,121,1,0,1,1,1,Rural
3264,119,1,1,1,1,1,Rural
3265,113,0,0,0,1,1,Urban
3266,25,1,1,1,1,0,Suburban
3267,60,1,1,1,1,0,Urban
3268,112,1,1,1,1,0,Suburban
3269,117,1,0,0,1,1,Suburban
3270,86,1,0,1,0,0,Suburban
3271,114,1,0,1,0,1,Suburban
3272,112,0,0,1,0,0,Suburban
3273,47,1,1,0,1,0,Urban
3274,98,1,1,1,1,0,Rural
3275,61,1,1,1,0,0,Rural
3276,84,1,1,1,1,0,Urban
3277,100,1,1,0,1,0,Suburban
3278,101,1,1,0,1,0,Urban
3279,103,1,1,0,0,0,Urban
3280,27,1,1,1,1,0,Urban
3281,111,1,1,0,1,0,Suburban
3282,113,1,1,1,1,1,Urban
3283,96,1,0,1,1,0,Suburban
3284,42,1,0,1,1,0,Suburban
3285,52,0,0,1,0,1,Urban
3286,93,1,1,0,1,1,Suburban
3287,105,1,1,1,0,1,Rural
3288,48,1,0,1,0,1,Suburban
3289,32,0,1,1,0,0,Suburban
3290,24,1,1,1,0,0,Urban
3291,3,0,1,1,0,1,Urban
3292,118,1,1,1,1,0,Urban
3293,27,1,1,1,1,0,Urban
3294,73,1,1,1,0,0,Urban
3295,40,1,0,1,1,0,Suburban
3296,23,0,1,0,0,0,Urban
3297,7,1,1,1,0,0,Urban
3298,81,0,0,0,1,1,Urban
3299,37,1,1,0,1,0,Urban
3300,7,1,1,0,1,0,Urban
3301,94,1,0,1,0,1,Urban
3302,77,1,1,1,1,1,Rural
3303,82,1,1,0,1,1,Rural
3304,95,1,1,1,1,1,Urban
3305,22,0,1,1,0,0,Urban
3306,78,0,1,1,1,0,Suburban
3307,82,1,0,1,1,1,Rural
3308,99,1,1,0,1,0,Suburban
3309,17,1,1,1,0,0,Urban
3310,19,1,1,1,1,0,Rural
3311,95,1,1,1,0,1,Urban
3312,39,1,0,1,1,1,Urban
3313,117,1,1,1,0,1,Suburban
3314,36,1,1,1,0,1,Suburban
3315,15,1,1,0,1,0,Suburban
3316,63,1,1,1,0,1,Urban
3317,29,1,1,0,0,1,Rural
3318,60,0,0,1,0,0,Urban
3319,56,1,1,1,0,1,Urban
3320,40,1,1,1,1,0,Suburban
3321,16,1,1,1,1,0,Suburban
3322,33,0,0,0,1,0,Rural
3323,89,1,1,0,0,1,Suburban
3324,16,1,0,1,1,0,Suburban
3325,30,0,0,1,0,0,Urban
3326,121,1,0,0,1,1,Rural
3327,98,1,1,1,0,0,Rural
3328,66,1,1,1,1,1,Suburban
3329,104,1,0,0,1,1,Urban
3330,44,1,0,1,0,1,Rural
3331,107,0,0,0,0,0,Rural
3332,38,1,1,1,1,0,Suburban
3333,51,1,1,0,0,1,Suburban
3334,60,1,1,1,0,0,Urban
3335,18,0,0,1,0,1,Rural
3336,5,1,1,1,1,0,Rural
3337,111,1,1,1,1,0,Suburban
3338,40,0,0,1,0,0,Suburban
3339,6,1,1,1,0,0,Rural
3340,76,1,0,1,1,1,Rural
3341,115,1,1,0,1,1,Urban
3342,12,1,1,1,0,1,Urban
3343,12,1,1,1,1,1,Urban
3344,73,1,0,1,0,0,Urban
3345,120,1,1,1,0,1,Rural
3346,106,1,1,1,1,0,Urban
3347,22,1,0,1,1,0,Urban
3348,49,1,1,0,0,1,Suburban
3349,50,0,1,1,0,0,Urban
3350,80,1,1,1,0,0,Urban
3351,4,1,1,0,0,1,Suburban
3352,50,1,0,0,0,0,Urban
3353,3,1,1,1,0,1,Urban
3354,16,1,1,0,1,0,Suburban
3355,14,1,1,1,1,0,Urban
3356,64,0,0,0,1,0,Suburban
3357,120,1,1,1,1,1,Rural
3358,41,1,1,1,0,0,Suburban
3359,102,0,1,0,0,1,Urban
3360,68,1,1,1,0,1,Urban
3361,59,1,1,1,1,0,Urban
3362,2,1,1,1,0,1,Urban
3363,119,1,0,1,1,1,Rural
3364,10,1,1,1,1,1,Urban
3365,75,0,0,1,0,1,Suburban
3366,103,1,0,1,0,0,Urban
3367,90,1,1,1,1,0,Suburban
3368,121,1,1,1,1,1,Rural
3369,101,1,1,1,1,0,Urban
3370,26,0,0,1,0,1,Suburban
3371,4,1,1,0,1,1,Suburban
3372,90,1,1,1,0,0,Suburban
3373,102,1,1,1,1,1,Urban
3374,28,1,0,0,1,1,Urban
3375,2,0,0,0,1,1,Urban
3376,66,0,1,1,0,1,Suburban
3377,16,1,0,0,1,0,Suburban
3378,57,1,1,1,0,0,Rural
3379,23,1,1,0,0,0,Urban
3380,23,1,0,1,0,0,Urban
3381,77,1,1,1,1,1,Rural
3382,21,1,1,1,1,1,Suburban
3383,103,1,1,0,0,0,Urban
3384,25,1,0,1,1,0,Suburban
3385,58,1,0,1,0,0,Urban
3386,37,0,0,1,0,0,Urban
3387,121,1,0,0,0,1,Rural
3388,49,1,1,0,1,1,Suburban
3389,77,1,1,1,1,1,Rural
3390,15,1,1,1,0,0,Suburban
3391,28,1,1,1,1,1,Urban
3392,67,1,1,1,0,0,Suburban
3393,87,0,0,0,1,1,Urban
3394,4,1,1,1,0,1,Suburban
3395,47,1,1,1,1,0,Urban
3396,50,1,1,1,1,0,Urban
3397,60,1,1,1,1,0,Urban
3398,62,0,0,1,0,0,Rural
3399,67,1,1,1,1,0,Suburban
3400,103,1,1,1,0,0,Urban
3401,72,1,0,1,1,0,Suburban
3402,43,1,1,1,0,0,Urban
3403,89,1,1,1,0,1,Suburban
3404,118,0,1,1,1,0,Urban
3405,58,1,1,0,1,0,Urban
3406,105,1,0,1,0,1,Rural
3407,52,1,0,1,1,1,Urban
3408,76,0,1,0,1,1,Rural
3409,69,1,0,1,1,0,Urban
3410,97,1,1,1,0,1,Suburban
3411,46,1,1,1,1,1,Urban
3412,25,1,1,1,0,0,Suburban
3413,25,1,1,1,0,0,Suburban
3414,121,1,1,1,1,1,Rural
3415,35,1,0,0,1,1,Suburban
3416,61,1,0,0,1,0,Rural
3417,15,0,1,1,0,0,Suburban
3418,106,1,1,1,0,0,Urban
3419,90,0,1,1,0,0,Suburban
3420,74,1,1,1,0,1,Urban
3421,88,1,1,1,0,1,Urban
3422,35,1,1,0,0,1,Suburban
3423,29,1,0,1,1,1,Rural
3424,38,1,1,0,1,0,Suburban
3425,69,1,1,0,1,0,Urban
3426,24,1,1,0,1,0,Urban
3427,19,1,1,1,0,0,Rural
3428,46,1,1,1,0,1,Urban
3429,49,1,0,1,1,1,Suburban
3430,44,1,1,1,1,1,Rural
3431,73,1,0,1,1,0,Urban
3432,26,1,1,1,0,1,Suburban
3433,25,1,1,1,0,0,Suburban
3434,35,1,1,1,1,1,Suburban
3435,114,1,0,0,1,1,Suburban
3436,36,1,1,1,1,1,Suburban
3437,14,1,0,1,1,0,Urban
3438,56,1,1,1,1,1,Urban
3439,6,1,0,0,1,0,Rural
3440,32,1,1,1,1,0,Suburban
3441,26,1,0,1,1,1,Suburban
3442,15,1,1,1,1,0,Suburban
3443,49,0,0,0,1,1,Suburban
3444,95,1,1,0,1,1,Urban
3445,56,1,1,1,0,1,Urban
3446,37,1,1,1,1,0,Urban
3447,102,1,0,1,1,1,Urban
3448,53,1,1,1,0,1,Suburban
3449,58,0,0,1,1,0,Urban
3450,101,0,1,0,0,0,Urban
3451,83,1,1,0,1,0,Suburban
3452,78,1,1,1,1,0,Suburban
3453,36,0,0,1,0,1,Suburban
3454,101,0,0,1,0,0,Urban
3455,11,0,0,0,1,0,Urban
3456,27,1,1,0,1,0,Urban
3457,2,1,0,1,0,1,Urban
3458,22,1,0,1,1,0,Urban
3459,66,1,1,1,1,1,Suburban
3460,84,1,0,1,1,0,Urban
3461,108,0,0,0,0,1,Suburban
3462,112,0,0,1,1,0,Suburban
3463,17,0,0,0,0,0,Urban
3464,4,1,1,1,1,1,Suburban
3465,14,1,1,0,1,0,Urban
3466,7,1,0,1,0,0,Urban
3467,79,1,1,0,1,0,Suburban
3468,94,0,0,1,0,1,Urban
3469,16,1,0,1,1,0,Suburban
3470,104,0,0,1,1,1,Urban
3471,66,1,0,1,1,1,Suburban
3472,19,1,1,1,1,0,Rural
3473,1,0,1,1,1,0,Urban
3474,31,1,1,0,1,1,Urban
3475,119,1,1,1,1,1,Rural
3476,4,0,1,0,0,1,Suburban
3477,91,1,1,0,1,0,Suburban
3478,58,1,0,1,1,0,Urban
3479,56,1,0,1,0,1,Urban
3480,53,1,1,1,0,1,Suburban
3481,89,1,1,1,0,1,Suburban
3482,86,1,0,1,0,0,Suburban
3483,43,0,1,0,0,0,Urban
3484,74,1,1,1,0,1,Urban
3485,114,1,1,1,0,1,Suburban
3486,97,1,1,1,1,1,Suburban
3487,49,1,1,0,0,1,Suburban
3488,112,1,0,1,1,0,Suburban
3489,108,1,1,1,1,1,Suburban
3490,60,1,1,1,1,0,Urban
3491,94,1,1,1,1,1,Urban
3492,94,0,1,0,0,1,Urban
3493,16,0,0,0,1,0,Suburban
3494,73,1,0,1,1,0,Urban
3495,81,1,0,1,0,1,Urban
3496,99,1,1,1,0,0,Suburban
3497,60,1,0,1,0,0,Urban
3498,114,0,0,1,0,1,Suburban
3499,47,1,0,1,0,0,Urban
3500,15,1,1,1,1,0,Suburban
3501,63,0,1,0,1,1,Urban
3502,112,1,1,1,1,0,Suburban
3503,28,0,0,0,1,1,Urban
3504,20,1,1,1,1,0,Urban
3505,97,1,1,1,1,1,Suburban
3506,63,0,0,0,1,1,Urban
3507,33,0,0,1,0,0,Rural
3508,36,1,0,1,1,1,Suburban
3509,13,1,1,1,1,1,Rural
3510,62,0,0,1,0,0,Rural
3511,68,1,1,0,1,1,Urban
3512,23,0,1,0,1,0,Urban
3513,72,1,1,1,1,0,Suburban
3514,13,1,1,1,0,1,Rural
3515,88,1,1,1,1,1,Urban
3516,40,1,0,1,0,0,Suburban
3517,110,1,1,1,0,0,Suburban
3518,30,1,0,1,0,0,Urban
3519,94,1,1,1,1,1,Urban
3520,25,1,1,1,1,0,Suburban
3521,97,1,1,1,0,1,Suburban
3522,73,1,1,1,1,0,Urban
3523,26,1,1,1,0,1,Suburban
3524,24,1,1,0,0,0,Urban
3525,97,1,1,0,1,1,Suburban
3526,39,1,1,1,0,1,Urban
3527,89,1,1,1,1,1,Suburban
3528,116,0,0,0,0,1,Urban
3529,109,1,1,0,0,0,Suburban
3530,79,0,0,0,1,0,Suburban
3531,61,1,0,1,1,0,Rural
3532,105,1,0,0,0,1,Rural
3533,112,0,0,1,1,0,Suburban
3534,49,1,1,0,1,1,Suburban
3535,41,1,0,0,1,0,Suburban
3536,70,1,0,1,0,1,Rural
3537,20,1,1,0,1,0,Urban
3538,44,0,1,1,1,1,Rural
3539,16,1,1,0,0,0,Suburban
3540,21,1,0,1,1,1,Suburban
3541,15,1,0,0,1,0,Suburban
3542,39,1,1,1,1,1,Urban
3543,42,1,1,0,1,0,Suburban
3544,61,1,1,1,1,0,Rural
3545,4,1,1,1,1,1,Suburban
3546,24,1,0,1,1,0,Urban
3547,3,1,1,0,1,1,Urban
3548,114,1,1,1,1,1,Suburban
3549,1,0,1,1,0,0,Urban
3550,94,1,0,1,0,1,Urban
3551,13,1,1,0,1,1,Rural
3552,54,1,0,1,0,1,Urban
3553,82,1,1,1,1,1,Rural
3554,40,1,1,1,1,0,Suburban
3555,11,1,1,1,1,0,Urban
3556,42,1,1,1,1,0,Suburban
3557,93,1,1,1,1,1,Suburban
3558,4,0,0,0,0,1,Suburban
3559,25,1,0,0,1,0,Suburban
3560,100,1,0,1,0,0,Suburban
3561,36,1,1,1,0,1,Suburban
3562,64,1,0,1,0,0,Suburban
3563,44,1,1,1,0,1,Rural
3564,40,1,1,0,0,0,Suburban
3565,92,0,1,1,0,1,Urban
3566,45,1,1,1,1,0,Urban
3567,8,0,0,1,1,1,Suburban
3568,85,0,1,0,0,0,Urban
3569,35,1,1,1,0,1,Suburban
3570,44,0,0,1,1,1,Rural
3571,18,0,1,1,1,1,Rural
3572,47,1,1,0,1,0,Urban
3573,25,0,1,0,0,0,Suburban
3574,110,1,0,1,1,0,Suburban
3575,41,0,0,1,1,0,Suburban
3576,5,0,1,0,1,0,Rural
3577,64,0,1,1,0,0,Suburban
3578,62,0,1,1,0,0,Rural
3579,111,1,0,1,0,0,Suburban
3580,72,1,1,1,0,0,Suburban
3581,87,1,1,1,1,1,Urban
3582,3,1,1,0,1,1,Urban
3583,108,1,1,1,1,1,Suburban
3584,37,1,1,1,1,0,Urban
3585,95,1,0,0,1,1,Urban
3586,93,1,1,1,0,1,Suburban
3587,41,1,1,1,1,0,Suburban
3588,20,1,0,1,1,0,Urban
3589,67,0,0,0,0,0,Suburban
3590,87,1,1,0,0,1,Urban
3591,40,1,1,0,1,0,Suburban
3592,85,1,1,0,1,0,Urban
3593,77,1,0,1,0,1,Rural
3594,8,1,1,1,1,1,Suburban
3595,5,1,0,0,1,0,Rural
3596,25,1,0,1,1,0,Suburban
3597,39,1,1,1,0,1,Urban
3598,37,1,1,1,0,0,Urban
3599,105,1,1,1,1,1,Rural
3600,5,1,1,0,1,0,Rural
3601,8,1,1,1,0,1,Suburban
3602,108,1,0,1,0,1,Suburban
3603,4,0,0,0,0,1,Suburban
3604,41,1,1,1,0,0,Suburban
3605,60,1,0,1,1,0,Urban
3606,54,1,1,1,1,1,Urban
3607,22,0,1,0,0,0,Urban
3608,78,1,1,0,0,0,Suburban
3609,19,0,0,0,1,0,Rural
3610,77,0,0,0,0,1,Rural
3611,99,1,0,1,1,0,Suburban
3612,68,1,1,0,1,1,Urban
3613,33,1,1,0,1,0,Rural
3614,22,1,1,1,0,0,Urban
3615,65,1,1,1,0,0,Rural
3616,11,1,0,0,0,0,Urban
3617,16,0,0,0,0,0,Suburban
3618,68,1,0,0,0,1,Urban
3619,93,0,1,0,1,1,Suburban
3620,103,1,1,1,1,0,Urban
3621,44,1,1,1,1,1,Rural
3622,102,1,1,1,0,1,Urban
3623,88,0,1,1,1,1,Urban
3624,116,0,0,0,1,1,Urban
3625,9,0,0,1,0,1,Suburban
3626,122,1,1,1,1,1,Urban
3627,72,0,1,1,0,0,Suburban
3628,78,1,1,1,0,0,Suburban
3629,79,0,1,1,0,0,Suburban
3630,117,1,0,1,1,1,Suburban
3631,62,1,1,1,1,0,Rural
3632,86,1,1,1,0,0,Suburban
3633,101,0,1,0,0,0,Urban
3634,15,1,0,1,0,0,Suburban
3635,6,1,1,1,0,0,Rural
3636,1,1,1,1,0,0,Urban
3637,20,1,1,1,0,0,Urban
3638,105,1,0,1,0,1,Rural
3639,36,1,0,0,1,1,Suburban
3640,2,1,1,0,1,1,Urban
3641,70,1,0,1,1,1,Rural
3642,2,1,0,1,0,1,Urban
3643,3,0,0,0,0,1,Urban
3644,7,1,0,0,0,0,Urban
3645,84,1,0,1,0,0,Urban
3646,113,1,1,1,0,1,Urban
3647,64,1,0,1,1,0,Suburban
3648,41,1,1,1,1,0,Suburban
3649,54,1,0,1,0,1,Urban
3650,41,1,1,1,0,0,Suburban
3651,115,1,0,1,1,1,Urban
